,IATA,Latitude,Longitude
6656,HNZ,36.36159897,-78.52919769
6657,LEE,28.82309914,-81.80870056
6658,\N,56.12670135498047,40.31499862670898
6659,\N,-27.20499992370605,22.48189926147461
6660,\N,-15.767000198364258,29.382999420166016
6661,PPY,-22.28919982910156,-45.91910171508789
6662,DIQ,-20.180700302124,-44.870899200439
6663,\N,46.68,38.21
6664,ERD,46.81499862670898,36.75809860229492
6665,ERL,43.4225,112.096667
6666,\N,52.2416992188,-2.88110995293
6667,CNO,33.97470093,-117.637001
6668,\N,33.0130996704,129.192001343
6669,\N,33.1907997131,129.089996338
6670,\N,35.67169952392578,139.52799987792972
6671,HTR,24.0589008331,123.805999756
6672,UYF,39.93270111,-83.46199799
6673,BWW,22.6212997437,-79.1472015381
6674,\N,44.6161003112793,-65.76190185546875
6675,\N,46.756401061999995,7.60056018829
6676,\N,65.58000183105469,-170.99667358398438
6677,PRB,35.67290115,-120.6269989
6678,\N,37.4791666667,130.895555556
6679,\N,60.5713996887207,26.896099090576172
6680,HAF,37.5134010315,-122.500999451
6681,HCJ,24.805,107.6997
6682,\N,-33.976699829101555,137.66000366210938
6683,WJF,34.74110031,-118.21900179999999
6684,CJF,-22.966699600220004,118.81300354004
6685,GUZ,-20.646499633800005,-40.49190139770001
6686,UBT,-23.44109916687012,-45.075599670410156
6687,\N,30.935800552368164,46.0900993347168
6688,\N,39.087502,-8.96278
6689,BOX,-16.075300216674805,136.302001953125
6690,\N,48.8224983215332,13.36750030517578
6691,\N,54.5811004639,-5.691939830780001
6692,\N,51.156898,0.641667
6693,\N,51.80250167849999,-0.158056005836
6694,\N,51.537504999999996,0.367634
6695,\N,51.65250015260001,0.15583300590500002
6696,\N,12.949999809300001,77.6681976318
6697,\N,50.85940170288086,-0.7591670155525208
6698,\N,-44.48669815063477,169.98599243164062
6699,\N,-43.86529922485352,169.04100036621094
6700,\N,51.30277633666992,8.239167213439941
6701,\N,-22.95166778564453,-43.16583251953125
6702,FYJ,48.199494,134.366447
6703,\N,61.76959991455078,-6.803410053253174
6704,\N,61.68529891967773,-6.758500099182129
6705,\N,61.543701171875,-6.7744197845458975
6706,TDF,36.28490067,-78.98419952
6707,PZL,-27.84939956665039,32.30970001220703
6708,KJH,26.971999999999998,107.988
6709,HPG,31.625999999999998,110.34
6710,YIE,47.3106,119.9117
6711,HNY,26.9053,112.627998
6712,WOS,39.166801,127.486
6713,\N,43.053596999999996,42.749012
6714,IGT,43.3222999573,45.0125999451
6715,ASN,33.569900512699995,-86.05090332030001
6716,GMU,34.847900390599996,-82.34999847410002
6717,MKT,44.22159958,-93.91870117
6718,NGD,18.72719955444336,-64.32969665527344
6719,TOI,31.860399246216,-86.012100219727
6720,SCD,33.171798706054695,-86.30549621582031
6721,EDN,31.29969978,-85.89990234
6722,\N,32.142200469970696,-111.1750030517578
6723,ALX,32.914699554399995,-85.96299743649999
6724,PKT,-14.25,129.52900695800778
6725,GPN,-11.40250015258789,130.4219970703125
6726,\N,53.56111145019531,9.499167442321776
6727,\N,41.50870132446289,-72.82949829101562
6728,\N,-33.730989,134.501
6729,\N,47.18999862670898,8.204719543457031
6730,\N,44.24440002441406,4.012219905853272
6731,HZP,57.3816986084,-111.70099639899999
6732,\N,51.0778007507,-115.33799743700001
6733,\N,50.03310775756836,118.06114196777344
6734,\N,38.97010040283203,-75.86630249023438
6735,UWL,39.87590027,-85.32649994
6736,TQK,38.47430038452149,-100.88500213623048
6737,HDE,40.452099,-99.336502
6738,PTT,37.70159912,-98.74690247
6739,\N,46.05500030517578,63.25
6740,AHQ,41.241298675500005,-96.59400177
6741,LXN,40.7910003662,-99.7772979736
6742,19S,37.49140167,-100.83000179999999
6743,CBF,41.2592010498,-95.760597229
6744,OKK,40.528198242188,-86.05899810791
6745,2K7,37.43539810180664,-95.64610290527344
6746,\N,61.79560089111328,-148.35499572753906
6747,EHA,37.000702000000004,-101.879997
6748,FTG,39.785301208496094,-104.54299926757812
6749,GBG,40.9379997253,-90.43109893799999
6750,GUY,36.6851005554,-101.508003235
6751,MEJ,37.27690124511719,-100.3560028076172
6752,\N,36.59170150756836,-93.66690063476562
6753,ULS,37.60400009,-101.3740005
6754,\N,39.27999877929688,-103.06700134277344
6755,IDP,37.1584014893,-95.7783966064
6756,3AU,37.67160034179688,-97.0779037475586
6757,LQR,38.20859909,-99.08599854
6758,LZZ,31.10619926452637,-98.1958999633789
6759,BYY,28.9733009338,-95.8635025024
6760,PRX,33.636600494385,-95.45079803466801
6761,CFV,37.09400177,-95.5718994141
6762,\N,33.93579864501953,-81.42970275878906
6763,GXY,40.4374008179,-104.633003235
6764,\N,35.20069885,-90.05400085
6765,OEL,52.934700012200004,36.002201080300004
6766,FET,41.44910049,-96.52020264
6767,LGD,45.29019927979999,-118.00700378399999
6768,SZY,53.48189926147461,20.937700271606445
6769,MPO,41.13750076,-75.37889862
6770,UKT,40.435199737549,-75.38189697265601
6771,YBA,51.2073404699,-115.541861057
6772,BNG,33.923099517800004,-116.850997925
6773,\N,50.54388809204102,8.590277671813965
6774,\N,47.34529876710001,18.9808006287
6775,OFK,41.985500335693004,-97.435096740723
6776,\N,2.9530000000000003,34.1232
6777,\N,0.1968,32.55297
6778,AWO,48.16070175,-122.1589966
6779,\N,-17.242599487304688,-46.88309860229492
6780,\N,-20.73859977722168,-43.797401428222656
6781,\N,-15.732000350952148,-43.32310104370117
6782,TFL,-17.89229965209961,-41.51359939575195
6783,\N,-21.126100540161133,-42.39440155029297
6784,TPF,27.915599822998,-82.44930267334
6785,\N,47.7047,6.5458300000000005
6786,\N,-23.2243995667,-44.72029876710001
6787,BZC,-22.770999908447266,-41.96289825439453
6788,\N,-22.975299835205078,-44.30709838867188
6789,ITP,-21.2192993164,-41.8759002686
6790,\N,-22.91950035095215,-42.83089828491211
6791,\N,-22.4785003662,-44.4803009033
6792,\N,-22.92972183227539,-42.50694274902344
6793,\N,51.49639892578125,-112.7490005493164
6794,\N,-6.982999801635742,23.08300018310547
6795,KBN,-6.132999897,24.4829998016
6796,IKL,-1.048109,23.372501
6797,AIR,-10.250278,-59.383888
6798,JRN,-10.305832862854004,-58.48944473266602
6799,JIA,-11.41944408416748,-58.70166778564453
6800,VLP,-9.979443550109863,-51.1422233581543
6801,JUA,-11.2966,-57.5495
6802,CCX,-16.04360008239746,-57.62990188598633
6803,\N,-12.19833278656006,-53.38166809082031
6804,\N,-14.6619997025,-57.4435005188
6805,\N,-13.574443817138672,-52.27055740356445
6806,\N,-14.9942,-59.9458
6807,BMB,2.1827800273895264,22.4817008972168
6808,QBX,-3.678889989852905,-40.33679962158203
6809,APQ,-9.775360107421877,-36.62919998168945
6810,FLB,-6.8463897705078125,-43.07730102539063
6811,PCS,-7.0620598793029785,-41.52370071411133
6812,BNC,0.574999988079071,29.473899841308594
6813,BNB,-0.21699999272823334,20.850000381469727
6814,MTP,41.07649993896485,-71.9207992553711
6815,VPZ,41.45399857,-87.00710297
6816,DRV,5.1561,73.1302
6817,SXK,-7.9886097908,131.305999756
6818,MLZ,-32.33789825439453,-54.21670150756836
6819,PDU,-32.36330032348633,-58.0619010925293
6820,ATI,-30.40069961547852,-56.50790023803711
6821,\N,-35.066699981689446,139.22700500488278
6822,HSM,-36.669700622558594,142.17300415039062
6823,SWH,-35.37580108642578,143.5330047607422
6824,TTL,-16.965999999999998,177.368
6825,KWB,-5.80091,110.47838
6826,KOO,-5.394440174102783,26.989999771118164
6827,AOU,14.814715357,106.82169914200001
6828,\N,-7.333000183105469,19.017000198364254
6829,,10.485033035299999,-66.8435134888
6830,SQX,-26.78160095214844,-53.503501892089844
6831,LDM,43.96250153,-86.40789795
6832,RHV,37.332901000999996,-121.819000244
6833,OHS,24.386039999999998,56.625409999999995
6834,RZS,31.88944435119629,72.39167022705078
6835,\N,27.04787,86.85802199999999
6836,TMF,2.211,73.1533
6837,IFU,5.7083,73.025
6838,KIE,-6.305416666669999,155.728138889
6839,YKO,37.5497,44.2381
6840,\N,50.89889907836914,15.785599708557127
6841,BUT,27.5622,90.7471
6842,TLI,1.123428,120.79365800000001
6843,\N,63.82329940795898,57.27999877929688
6844,\N,59.57954788208008,56.85768127441406
6845,\N,-53.31700134277344,-68.65000152587889
6846,\N,-54.521900177,-67.1989974976
6847,TQL,64.9308013916,77.81809997559999
6848,\N,34.213699340820305,-119.09400177001952
6849,\N,51.12,5.3072222
6850,\N,11.523616,-85.702995
6851,BPL,44.895,82.3
6852,ACS,56.2682991027832,90.57080078125
6853,\N,53.3191986084,-117.752998352
6854,WVI,36.9356994629,-121.790000916
6855,GLU,26.884559999999997,90.46412
6856,JGG,37.239200592041016,-76.71610260009766
6857,DLK,-29.0132999420166,138.48100280761722
6858,\N,-28.906700134277344,136.34199523925778
6859,\N,49.767424,-94.49274
6860,\N,9.21420322319,123.472251892
6861,KM8,52.6067008972,-90.3768997192
6862,XTO,-25.801700592041016,149.89999389648438
6863,\N,50.19722366333008,9.170000076293944
6864,\N,54.85279846191406,10.456399917602539
6865,\N,50.68333435058594,9.410833358764648
6866,\N,49.93888854980469,9.063888549804688
6867,YSE,49.7817001343,-123.16200256299999
6868,\N,50.33583450317383,8.878055572509766
6869,\N,50.87444305419922,8.8149995803833
6870,\N,53.20750045776367,9.57333278656006
6871,\N,53.28666687011719,8.947221755981445
6872,\N,45.1417007446289,13.630599975585938
6873,MRT,40.224700927734375,-83.35160064697266
6874,YAH,53.754699707,-73.67530059810001
6875,YAL,50.58219909667969,-126.91600036621094
6876,,44.2303009033,-64.85610198970001
6877,YBU,53.33250045776367,-104.00800323486328
6878,YCE,43.285599,-81.508301
6879,YCP,52.11669921875,-119.28299713134766
6880,YCQ,55.68719863891602,-121.6269989013672
6881,XRR,61.9706001282,-132.42300415
6882,YDO,48.778499603271,-72.375
6883,YEY,48.56389999389648,-78.24970245361328
6884,YGD,43.766899108900006,-81.7106018066
6885,YHE,49.3683013916,-121.49800109899999
6886,YHT,60.78919982910156,-137.54600524902344
6887,YDG,44.5458450365,-65.7854247093
6888,YJF,60.2358016968,-123.46900177
6889,YKJ,57.25609970092773,-105.61799621582031
6890,YLR,56.51330184936523,-99.98529815673828
6891,YME,48.85689926147461,-67.45330047607422
6892,YML,47.59749984741211,-70.22389984130861
6893,\N,59.4874992371,-97.7802963257
6894,YOS,44.5903015137,-80.8375015259
6895,YPS,45.6567001343,-61.3680992126
6896,YQS,42.77000045776367,-81.11080169677734
6897,YRO,45.460300445600005,-75.64610290530001
6898,YRP,45.3191986084,-76.0222015381
6899,YSH,44.94580078125,-75.94059753417969
6900,YSL,47.15750122070313,-67.83470153808594
6901,YVD,49.878299713100006,-100.91799926799999
6902,YVE,50.24810028076172,-119.33100128173828
6903,YXQ,62.4103012084961,-140.86700439453125
6904,YSN,50.682802,-119.228996
6905,KES,56.0374984741,-96.5096969604
6906,XPK,55.7491989136,-101.26599884
6907,ZGF,49.01559829711914,-118.43099975585938
6908,ZJG,54.51890182495117,-98.0460968017578
6909,YTD,55.31890106201172,-97.70780181884766
6910,PIW,55.58890151977539,-97.16419982910156
6911,XPP,52.9965258788,-97.27419376370001
6912,WPC,49.520599365200006,-113.997001648
6913,ZST,55.935410448,-129.982434511
6914,ZUC,49.4296989440918,-91.7177963256836
6915,FNB,53.6022,13.306
6916,\N,49.920403,10.914233
6917,\N,52.000831604003906,12.148611068725586
6918,\N,55.0499992371,-2.54999995232
6919,FSS,57.6493988037,-3.5606400966600003
6920,BXP,52.00078,23.132527800000002
6921,\N,54.4160003662,17.763299942
6922,\N,51.551399231000005,21.8936004639
6923,\N,52.004699707,19.1455993652
6924,\N,52.19549942020001,21.6558990479
6925,\N,52.3793983459,17.8539009094
6926,\N,51.584400177,20.0977993011
6927,\N,58.79079818725586,16.571199417114258
6928,\N,56.082801818847656,13.212499618530273
6929,DGP,55.9447212219,26.665000915500002
6930,\N,56.534698,25.8925
6931,\N,56.9422,23.2239
6932,\N,55.31169891357422,23.95639991760254
6933,LMR,-28.36009979248047,23.43910026550293
6934,SXN,-20.5534,26.115801
6935,\N,-15.4138002396,28.330699920700003
6936,NDD,-11.16790008544922,13.84749984741211
6937,MAI,-14.482999801635742,35.266998291015625
6938,ADI,-22.462200164794922,14.979999542236328
6939,\N,-24.60540008544922,17.925399780273438
6940,\N,30.091800689697266,31.36000061035156
6941,\N,29.20829963684082,31.01659965515137
6942,\N,30.81979942321777,30.191200256347656
6943,MWE,18.4433333333,31.8433333333
6944,ALN,38.89030075069999,-90.04599761959999
6945,AXN,45.866298675500005,-95.3946990967
6946,CLU,39.2619018555,-85.8963012695
6947,BBD,31.179300308200002,-99.32389831540002
6948,BIH,37.373100280799996,-118.36399841299999
6949,BKE,44.8372993469,-117.808998108
6950,BPI,42.58509827,-110.1110001
6951,WMH,36.3689002991,-92.4704971313
6952,BTL,42.3073005676,-85.25150299069999
6953,BYI,42.5425987244,-113.77200317399999
6954,CCY,43.072601318400004,-92.61080169680001
6955,CNU,37.668800354,-95.4850997925
6956,CRG,30.3362998962,-81.51439666750002
6957,CSV,35.9513015747,-85.08499908450001
6958,DAA,38.715000152600005,-77.1809997559
6959,DAG,34.85369873,-116.78700259999998
6960,DMN,32.262298584,-107.721000671
6961,DRA,36.6194,-116.032997
6962,EED,34.7663002014,-114.62300109899999
6963,EGI,30.65040016,-86.52290344
6964,EKA,40.8033981323,-124.112998962
6965,HYI,29.8927001953125,-97.86299896240234
6966,HYR,46.02519989010001,-91.44429779050002
6967,JCT,30.5112991333,-99.76349639889999
6968,LLQ,33.638599400000004,-91.75099945
6969,LOL,40.0663986206,-118.565002441
6970,MBG,45.54650116,-100.40799709999999
6971,MCB,31.17849922,-90.47190094
6972,MDH,37.778099060058594,-89.25199890136719
6973,MMT,33.92079926,-80.80130005
6974,NHZ,43.89220047,-69.93859863
6975,NRB,30.39109993,-81.42469788
6976,OGB,33.456798553467,-80.859497070312
6977,OLU,41.44800186,-97.34259796
6978,OTM,41.10660172,-92.44789886
6979,OZR,31.27569962,-85.71340179
6980,PWY,42.79550171,-109.8069992
6981,POU,41.6265983581543,-73.88420104980469
6982,RNH,45.14830017,-92.5381012
6983,RSL,38.872100830078004,-98.811798095703
6984,RWF,44.54719925,-95.08229828
6985,SNS,36.662799835205,-121.60600280761999
6986,SOA,30.585699081420998,-100.6490020752
6987,SUZ,34.59059906,-92.47940063
6988,TPH,38.06019974,-117.086998
6989,UAO,45.24710083007813,-122.7699966430664
6990,UKI,39.125999450684,-123.20099639893
6991,UOX,34.384300231934,-89.536796569824
6992,HTV,30.7469005585,-95.5871963501
6993,VTN,42.85779953,-100.5479965
6994,WMC,40.8965988159,-117.805999756
6995,WWR,36.438,-99.5226667
6996,XMR,28.4675998688,-80.56659698490002
6997,\N,37.23500061035156,-115.81099700927734
6998,ZZV,39.9444007874,-81.89209747310001
6999,\N,41.895199,19.5987
7000,\N,42.0336990356,20.4158992767
7001,\N,40.77190017700195,19.901899337768555
7002,\N,40.47610092163086,19.474199295043945
7003,\N,41.97639846801758,25.589799880981445
7004,\N,43.5443000793457,23.272499084472656
7005,\N,42.29040145874024,24.714000701904297
7006,\N,43.451401000000004,24.5028
7007,\N,43.42380142211914,28.18129920959473
7008,ECV,40.3707008362,-3.78514003754
7009,CDT,40.213889,0.07333300000000001
7010,TEV,40.403,-1.2183
7011,\N,47.678502,1.20884
7012,TN0,46.0214,11.1242
7013,\N,44.925201,8.62513
7014,\N,45.4953,8.102780000000001
7015,\N,45.310233000000004,8.417935
7016,\N,45.111198,8.45603
7017,\N,45.742199,8.88823
7018,\N,44.779999,8.786389999999999
7019,QLP,44.088001,9.98795
7020,\N,46.50230026245117,23.885900497436523
7021,\N,47.86270141601562,28.212799072265625
7022,\N,45.843799591099994,28.2637004852
7023,\N,46.86809921264648,29.590599060058594
7024,BJY,44.935299,20.2575
7025,RUV,15.991999626159668,-90.44529724121094
7026,XPL,14.3824,-87.621201
7027,UPL,10.8922,-85.01619699999999
7028,QSN,22.75609970092773,-81.9208984375
7029,SNJ,22.09530067443848,-84.1520004272461
7030,\N,24.4499,44.121201
7031,KMX,18.29730033874512,42.80350112915039
7032,XXN,24.709800720214844,46.72520065307617
7033,KNR,27.820499420166016,52.35219955444336
7034,\N,35.21160125732422,48.65340042114258
7035,PYK,35.776100158691,50.826698303223
7036,XIJ,28.9347991943,47.791900634799994
7037,\N,33.850799560546875,35.987701416015625
7038,MPD,25.6825008392334,69.07279968261719
7039,ATG,33.8690986633,72.4009017944
7040,\N,30.758100509643555,72.28250122070312
7041,\N,24.87420082092285,67.11849975585939
7042,SGI,32.048599243164055,72.66500091552734
7043,RQW,35.76720047,43.1250991821
7044,\N,34.67319869995117,43.54299926757813
7045,\N,36.28310012817383,42.40299987792969
7046,\N,33.52389907836914,44.25669860839844
7047,\N,32.48199844360352,45.75709915161133
7048,ENN,64.54730224609375,-149.07400512695312
7049,WWA,61.5717010498,-149.539993286
7050,\N,22.78249931335449,120.26300048828124
7051,\N,43.79520034790039,142.36300659179688
7052,QUT,36.51449966430664,139.87100219726562
7053,\N,37.02999877929688,127.88500213623048
7054,IEJ,26.7220001221,127.78500366200001
7055,AAV,6.366819858551025,124.7509994506836
7056,BPH,8.195949554443361,126.3219985961914
7057,MXI,6.94936990737915,126.27300262451172
7058,VMR,-32.3201,-63.22663000000001
7059,BAT,-20.584499359131,-48.594100952148
7060,QHP,-23.04010009765625,-45.51599884033203
7061,TOQ,-22.14109992980957,-70.06289672851561
7062,LGR,-47.24380111694336,-72.5884017944336
7063,CNR,-26.332500457763672,-70.6072998046875
7064,TLX,-35.37779998779297,-71.60169982910156
7065,ZIC,-38.245601654052734,-72.34860229492188
7066,TTC,-25.56430053710937,-70.37590026855469
7067,API,4.07607,-73.5627
7068,CVE,9.40092,-75.6913
7069,PAL,5.48361,-74.6574
7070,PZA,5.87615,-71.8866
7071,\N,5.54138,-73.3445
7072,TQS,0.7459,-75.234
7073,MQZ,5.5244800000000005,-68.6856
7074,RIJ,-6.067860126495361,-77.16000366210938
7075,JAE,-5.59248,-78.774002
7076,\N,10.133169174194336,-66.78782653808594
7077,IKU,42.587920000000004,76.71304599999999
7078,\N,42.85319900512695,74.84649658203125
7079,\N,47.91859817504883,80.45279693603516
7080,\N,47.90499877929688,59.61999893188477
7081,\N,63.8849983215332,122.7770004272461
7082,VYI,63.75666809082,121.69333648681999
7083,\N,68.55660247802734,146.23150634765625
7084,\N,39.8240013123,45.6739997864
7085,\N,49.23570251464844,140.19309997558594
7086,GVN,48.9269981384,140.03399658200001
7087,\N,62.45700073242188,155.7449951171875
7088,\N,61.834999084472656,160.54800415039062
7089,\N,67.8450012207,166.13999939
7090,\N,59.62329864501953,150.9219970703125
7091,NLI,53.154998779296996,140.64999389648
7092,\N,59.08169937133789,159.88800048828125
7093,\N,56.48770141601562,104.1060028076172
7094,\N,45.1150016784668,33.977001190185554
7095,\N,45.09299850463867,33.595001220703125
7096,\N,45.70090103149414,34.418899536132805
7097,\N,50.15829849243164,28.738300323486328
7098,\N,69.03166961669922,33.418331146240234
7099,\N,59.6850013733,30.338300705
7100,\N,59.3567008972168,30.036699295043945
7101,\N,57.96139907836914,31.3843994140625
7102,\N,61.83194351196289,34.29555511474609
7103,\N,53.099998474121094,26.04999923706055
7104,\N,53.105,29.205
7105,\N,60.37329864501953,93.01170349121094
7106,\N,55.454914093,89.1738815308
7107,\N,54.9749984741,73.55500030520001
7108,\N,80.803207,47.663585999999995
7109,\N,66.83999633789061,88.40333557128906
7110,\N,69.39690399169922,88.35368347167969
7111,\N,44.68000030517578,40.03499984741211
7112,\N,69.375,86.15666961669922
7113,VLK,47.68209838867188,42.07279968261719
7114,\N,41.31269836425781,69.39140319824219
7115,\N,55.5600013733,37.9850006104
7116,\N,54.9049987793,39.02666854859999
7117,\N,55.2283325195,36.6083335876
7118,INA,66.05483245849611,60.11032104492188
7119,\N,65.03170013427734,53.97000122070313
7120,\N,55.86669921875,49.13330078125
7121,ZIX,66.7965011597,123.361000061
7122,\N,54.83000183105469,56.16830062866211
7123,\N,53.71839904789999,52.3718986511
7124,\N,53.22000122070313,50.32500076293945
7125,RTC,17.013599395751953,73.32779693603516
